41, 25, -15, 0, 0.425468

43, 5, -15, 0, 0.211267

50, 15, -25, 0, 0.66

31, -35, 5, 0, 0.0898388

39, -35, -5, -0, 0.570161

43, 5, -15, 0, 0.66

109, -15, -15, -80, 0.66

49, 25, -25, 0, 0.384549

50, 15, -25, 0, 0.275451

40, 35, -15, 0, 0.66

96, 35, -5, -80, 0.66

25, 25, 5, 0, 0.360152

33, 25, -5, 0, 0.299848

46, -25, -15, -0, 0.35239

54, -25, -25, -0, 0.30761

74, 15, 25, -80, 0.66

10, 15, 25, 0, 0.66

5, -15, 35, 0, 0.66

26, 15, 5, 0, 0.66

88, 35, 5, -80, 0.66

41, 25, -15, 0, 0.66

10, 15, 25, 0, 0.66

13, -15, 25, 0, 0.243368

21, -15, 15, 0, 0.416632

15, -35, 25, 0, 0.66

11, 5, 25, 0, 0.66

21, -15, 15, 0, 0.66

32, 35, -5, 0, 0.66

36, -5, -5, -0, 0.0650543

51, 5, -25, 0, 0.66

24, 35, 5, 0, 0.66

39, -35, -5, -0, 0.66

46, -25, -15, -0, 0.66

32, 35, -5, 0, 0.178682

74, 15, 25, -80, 0.481318

18, 15, 15, 0, 0.349061

19, 5, 15, 0, 0.310939

10, 15, 25, 0, 0.66

40, 35, -15, 0, 0.251591

22, -25, 15, 0, 0.66

16, 35, 15, 0, 0.66

12, -5, 25, 0, 0.0215496

16, 35, 15, 0, 0.129786

26, 15, 5, 0, 0.66

38, -25, -5, -0, 0.66

48, 35, -25, 0, 0.17955

56, 35, -35, 0, 0.0564081

12, -5, 25, 0, 0.66

1, 25, 35, 0, 0.66

28, -5, 5, 0, 0.06334

109, -15, -15, -80, 0.332843

117, -15, -25, -80, 0.263817

79, -35, 25, -80, 0.66

33, 25, -5, 0, 0.00249083

32, 35, -5, 0, 0.415694

33, 25, -5, 0, 0.244306

121, 25, -35, -80, 0.439441

35, 5, -5, 0, 0.66

80, 35, 15, -80, 0.149757

90, 15, 5, -80, 0.358187

91, 5, 5, -80, 0.301813

44, -5, -15, -0, 0.221206

68, -5, 35, -80, 0.66

44, -5, -15, -0, 0.0868178

6, -25, 35, 0, 0.0178941

46, -25, -15, -0, 0.66

59, 5, -35, 0, 0.66

32, 35, -5, 0, 0.0379299

15, -35, 25, 0, 0.366035

60, -5, -35, -0, 0.66

20, -5, 15, 0, 0.0079678

31, -35, 5, 0, 0.66

5, -15, 35, 0, 0.268845

6, -25, 35, 0, 0.391155

18, 15, 15, 0, 0.469275

29, -15, 5, 0, 0.66

77, -15, 25, -80, 0.124179

14, -25, 25, 0, 0.04662

22, -25, 15, 0, 0.288794

46, -25, -15, -0, 0.66

14, -25, 25, 0, 0.278617

23, -35, 15, 0, 0.381383

5, -15, 35, 0, 0.130412

29, -15, 5, 0, 0.66

35, 5, -5, 0, 0.66

25, 25, 5, 0, 0.66

0, 35, 35, 0, 0.66

25, 25, 5, 0, 0.190618

109, -15, -15, -80, 0.469382

24, 35, 5, 0, 0.66

46, -25, -15, -0, 0.374825

54, -25, -25, -0, 0.285175

1, 25, 35, 0, 0.0140626

38, -25, -5, -0, 0.66

75, 5, 25, -80, 0.406004

76, -5, 25, -80, 0.253996

13, -15, 25, 0, 0.0710235

22, -25, 15, 0, 0.66

40, 35, -15, 0, 0.237801

34, 15, -5, 0, 0.66

0, 35, 35, 0, 0.0503839

50, 15, -25, 0, 0.0374291

37, -15, -5, -0, 0.282465

38, -25, -5, -0, 0.377535

19, 5, 15, 0, 0.174929

50, 15, -25, 0, 0.66

60, -5, -35, -0, 0.66

123, 5, -35, -80, 0.045692

20, -5, 15, 0, 0.00292144

23, -35, 15, 0, 0.66

18, 15, 15, 0, 0.66

7, -35, 35, 0, 0.0729168

3, 5, 35, 0, 0.66

114, 15, -25, -80, 0.410774

22, -25, 15, 0, 0.20256

23, -35, 15, 0, 0.45744

57, 25, -35, 0, 0.66

89, 25, 5, -80, 0.0420637

50, 15, -25, 0, 0.192026

102, -25, -5, -80, 0.467974

37, -15, -5, -0, 0.233845

14, -25, 25, 0, 0.222988

127, -35, -35, -80, 0.437012

13, -15, 25, 0, 0.177324

15, -35, 25, 0, 0.154203

22, -25, 15, 0, 0.265698

62, -25, -35, -0, 0.222708

63, -35, -35, -0, 0.437292

8, 35, 25, 0, 0.66

46, -25, -15, -0, 0.66

14, -25, 25, 0, 0.66

119, -35, -25, -80, 0.281006

127, -35, -35, -80, 0.378994

13, -15, 25, 0, 0.298261

21, -15, 15, 0, 0.361739

60, -5, -35, -0, 0.258553

51, 5, -25, 0, 0.217693

41, 25, -15, 0, 0.66

13, -15, 25, 0, 0.66

8, 35, 25, 0, 0.0248474

43, 5, -15, 0, 0.376078

3, 5, 35, 0, 0.385554

10, 15, 25, 0, 0.274446

46, -25, -15, -0, 0.66

55, -35, -25, -0, 0.201812

39, -35, -5, -0, 0.105286

34, 15, -5, 0, 0.0479373

7, -35, 35, 0, 0.327709

23, -35, 15, 0, 0.332291

21, -15, 15, 0, 0.0505615

74, 15, 25, -80, 0.31187

80, 35, 15, -80, 0.66

88, 35, 5, -80, 0.66

102, -25, -5, -80, 0.0388432

103, -35, -5, -80, 0.308929

110, -25, -15, -80, 0.312228

60, -5, -35, -0, 0.12069

36, -5, -5, -0, 0.297905

110, -25, -15, -80, 0.66

25, 25, 5, 0, 0.133753

33, 25, -5, 0, 0.526247

61, -15, -35, -0, 0.0509107

44, -5, -15, -0, 0.66

22, -25, 15, 0, 0.0420146

45, -15, -15, -0, 0.469041

2, 15, 35, 0, 0.416976

10, 15, 25, 0, 0.243024

2, 15, 35, 0, 0.0997941

19, 5, 15, 0, 0.0840682

86, -25, 15, -80, 0.0537341

96, 35, -5, -80, 0.222843

49, 25, -25, 0, 0.373126

46, -25, -15, -0, 0.34343

62, -25, -35, -0, 0.66

43, 5, -15, 0, 0.218912

51, 5, -25, 0, 0.0849661

0, 35, 35, 0, 0.66

1, 25, 35, 0, 0.41209

9, 25, 25, 0, 0.24791

7, -35, 35, 0, 0.66

8, 35, 25, 0, 0.66

18, 15, 15, 0, 0.66

105, 25, -15, -80, 0.66

20, -5, 15, 0, 0.66

35, 5, -5, 0, 0.66

46, -25, -15, -0, 0.0320839

54, -25, -25, -0, 0.276337

81, 25, 15, -80, 0.258635

3, 5, 35, 0, 0.467801

10, 15, 25, 0, 0.0980019

11, 5, 25, 0, 0.0941969

16, 35, 15, 0, 0.134196

4, -5, 35, 0, 0.437802

52, -5, -25, -0, 0.506638

63, -35, -35, -0, 0.190397

54, -25, -25, -0, 0.143171

62, -25, -35, -0, 0.516829

38, -25, -5, -0, 0.178777

7, -35, 35, 0, 0.34018

14, -25, 25, 0, 0.296879

15, -35, 25, 0, 0.0229412

108, -5, -15, -80, 0.129326

9, 25, 25, 0, 0.0877108

17, 25, 15, 0, 0.00628079

25, 25, 5, 0, 0.317408

66, 15, 35, -80, 0.2486

23, -35, 15, 0, 0.66

54, -25, -25, -0, 0.66

44, -5, -15, -0, 0.66

108, -5, -15, -80, 0.66

61, -15, -35, -0, 0.66

52, -5, -25, -0, 0.431434

53, -15, -25, -0, 0.228566

63, -35, -35, -0, 0.459387

90, 15, 5, -80, 0.186893

32, 35, -5, 0, 0.0723344

38, -25, -5, -0, 0.66

93, -15, 5, -80, 0.379843

94, -25, 5, -80, 0.280157

11, 5, 25, 0, 0.66

60, -5, -35, -0, 0.66

2, 15, 35, 0, 0.66

25, 25, 5, 0, 0.66

36, -5, -5, -0, 0.315346

6, -25, 35, 0, 0.66

40, 35, -15, 0, 0.0180448

36, -5, -5, -0, 0.351109

44, -5, -15, -0, 0.308891

45, -15, -15, -0, 0.078571

30, -25, 5, 0, 0.66

35, 5, -5, 0, 0.66

5, -15, 35, 0, 0.43956

61, -15, -35, -0, 0.117415

57, 25, -35, 0, 0.66

17, 25, 15, 0, 0.0386464

62, -25, -35, -0, 0.66

51, 5, -25, 0, 0.66

115, 5, -25, -80, 0.66

32, 35, -5, 0, 0.473251

44, -5, -15, -0, 0.66

43, 5, -15, 0, 0.66

45, -15, -15, -0, 0.185903

112, 35, -25, -80, 0.323407

120, 35, -35, -80, 0.336593

114, 15, -25, -80, 0.298833

19, 5, 15, 0, 0.66

43, 5, -15, 0, 0.119819

3, 5, 35, 0, 0.021261

108, -5, -15, -80, 0.184822

54, -25, -25, -0, 0.66

35, 5, -5, 0, 0.100245

12, -5, 25, 0, 0.66

5, -15, 35, 0, 0.302227

17, 25, 15, 0, 0.66

52, -5, -25, -0, 0.445983

17, 25, 15, 0, 0.66

17, 25, 15, 0, 0.130221

117, -15, -25, -80, 0.66

34, 15, -5, 0, 0.12155

58, 15, -35, 0, 0.66

49, 25, -25, 0, 0.66

27, 5, 5, 0, 0.338764

1, 25, 35, 0, 0.00845795

100, -5, -5, -80, 0.66

9, 25, 25, 0, 0.045546

17, 25, 15, 0, 0.614454

27, 5, 5, 0, 0.66

39, -35, -5, -0, 0.383368

